,price,property_type,bedrooms,bathrooms_text,beds,neighbourhood_cleansed
470,112.0,Private room in residential home,1.0,1.0,1.0,Cole
471,108.0,Private room in residential home,1.0,1.0,1.0,Hilltop
472,135.0,Entire condominium (condo),1.0,1.0,1.0,CBD
473,58.0,Private room in residential home,1.0,1.0,2.0,Washington Park West
474,38.0,Private room in residential home,1.0,1.0,2.0,University Park
475,168.0,Entire condominium (condo),1.0,1.0,1.0,Union Station
477,726.0,Entire residential home,4.0,3.5,4.0,Sloan Lake
478,170.0,Private room in residential home,1.0,1.0,2.0,Berkeley
479,50.0,Private room in bungalow,1.0,1.0,1.0,Regis
480,135.0,Entire rental unit,2.0,1.0,2.0,North Park Hill
481,127.0,Entire townhouse,1.0,1.0,1.0,Whittier
482,133.0,Entire residential home,3.0,1.5,3.0,Whittier
483,361.0,Entire townhouse,3.0,2.5,3.0,Highland
484,145.0,Entire rental unit,2.0,1.0,2.0,West Colfax
485,70.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
486,74.0,Entire townhouse,2.0,1.0,3.0,Northeast Park Hill
487,414.0,Entire townhouse,2.0,3.0,2.0,West Colfax
488,115.0,Entire rental unit,2.0,1.0,2.0,Sloan Lake
489,95.0,Private room in residential home,1.0,1.0,2.0,Gateway - Green Valley Ranch
490,76.0,Entire guest suite,1.0,1.0,1.0,Berkeley
491,114.0,Private room in bed and breakfast,1.0,1.0,1.0,Speer
492,67.0,Entire rental unit,1.0,1.0,1.0,Whittier
493,135.0,Entire residential home,1.0,1.5,2.0,South Park Hill
494,305.0,Entire residential home,4.0,3.0,5.0,Clayton
495,700.0,Shipping container,5.0,3.5,5.0,Chaffee Park
496,106.0,Entire rental unit,1.0,1.0,2.0,West Highland
497,95.0,Entire guest suite,1.0,1.0,1.0,Speer
498,200.0,Entire residential home,6.0,3.5,6.0,Gateway - Green Valley Ranch
499,156.0,Entire guest suite,1.0,1.0,1.0,Regis
500,76.0,Entire rental unit,1.0,1.0,1.0,West Highland
501,200.0,Entire residential home,3.0,3.0,4.0,Capitol Hill
502,63.0,Private room in residential home,1.0,2.0,1.0,Five Points
503,50.0,Private room in townhouse,1.0,1.0,1.0,Five Points
504,102.0,Entire loft,2.0,2.0,2.0,CBD
505,85.0,Private room in residential home,1.0,1.0,1.0,Whittier
506,30.0,Private room in residential home,1.0,1.0,1.0,East Colfax
507,400.0,Entire townhouse,3.0,3.0,3.0,Jefferson Park
508,101.0,Entire rental unit,2.0,1.0,2.0,Sloan Lake
509,150.0,Entire residential home,4.0,2.0,5.0,Sunnyside
510,85.0,Entire residential home,1.0,1.0,1.0,Whittier
511,105.0,Entire cottage,1.0,1.0,1.0,Platt Park
512,70.0,Entire rental unit,1.0,1.0,1.0,Highland
513,70.0,Entire rental unit,1.0,1.0,1.0,Highland
514,261.0,Entire loft,2.0,1.5,2.0,Cole
515,320.0,Entire townhouse,4.0,3.5,4.0,Stapleton
516,60.0,Private room in residential home,1.0,1.0,1.0,Clayton
517,250.0,Entire residential home,3.0,2.0,3.0,Baker
518,391.0,Entire residential home,5.0,3.0,5.0,Whittier
519,448.0,Entire residential home,4.0,2.0,6.0,Jefferson Park
520,143.0,Entire guest suite,1.0,1.0,0.0,Five Points
522,81.0,Entire condominium (condo),1.0,1.0,1.0,Washington Virginia Vale
523,326.0,Entire loft,3.0,2.0,4.0,CBD
524,49.0,Private room in rental unit,1.0,1.0,1.0,Hale
525,87.0,Private room in villa,1.0,1.0,1.0,Highland
526,71.0,Entire condominium (condo),1.0,1.0,1.0,Lowry Field
527,150.0,Entire residential home,3.0,3.0,3.0,Gateway - Green Valley Ranch
528,95.0,Entire residential home,2.0,1.0,2.0,Northeast Park Hill
529,195.0,Entire bungalow,3.0,2.0,3.0,Highland
530,38.0,Private room in residential home,1.0,1.5,1.0,Stapleton
531,130.0,Entire loft,1.0,1.0,1.0,City Park West
532,225.0,Entire loft,1.0,1.0,1.0,Highland
533,811.0,Entire condominium (condo),3.0,2.5,4.0,CBD
534,811.0,Entire condominium (condo),3.0,3.0,8.0,Civic Center
535,45.0,Private room in residential home,1.0,1.0,1.0,Hale
536,811.0,Entire condominium (condo),3.0,2.5,5.0,Civic Center
538,75.0,Entire guest suite,1.0,1.0,2.0,Cory - Merrill
539,98.0,Entire guesthouse,1.0,1.0,1.0,Cheesman Park
540,87.0,Entire residential home,3.0,2.0,4.0,Skyland
541,120.0,Entire residential home,1.0,1.0,1.0,Baker
542,115.0,Private room in residential home,1.0,1.0,1.0,Berkeley
543,55.0,Entire rental unit,1.0,1.0,1.0,Lincoln Park
544,498.0,Entire townhouse,3.0,3.5,3.0,Civic Center
545,242.0,Entire residential home,3.0,2.5,3.0,Belcaro
547,134.0,Entire residential home,2.0,1.0,2.0,Montclair
548,69.0,Entire residential home,1.0,2.0,2.0,Five Points
549,195.0,Entire townhouse,2.0,2.5,2.0,Cherry Creek
550,150.0,Private room in residential home,1.0,1.0,1.0,North Park Hill
551,90.0,Entire guest suite,1.0,1.0,1.0,University
552,125.0,Entire residential home,2.0,1.0,3.0,Regis
553,182.0,Entire condominium (condo),2.0,2.5,4.0,Cole
554,65.0,Entire guest suite,1.0,1.0,1.0,West Colfax
555,208.0,Entire townhouse,2.0,1.5,2.0,Villa Park
557,428.0,Entire residential home,8.0,4.0,11.0,City Park West
558,600.0,Entire residential home,5.0,2.5,7.0,West Highland
559,70.0,Entire rental unit,1.0,1.0,1.0,Highland
560,129.0,Entire loft,2.0,1.0,2.0,Five Points
561,325.0,Entire residential home,3.0,3.0,4.0,Sunnyside
562,157.0,Entire condominium (condo),1.0,1.0,2.0,City Park West
563,52.0,Entire guest suite,1.0,1.0,1.0,Cory - Merrill
564,102.0,Entire guest suite,1.0,1.0,2.0,Whittier
565,142.0,Entire rental unit,1.0,1.0,2.0,Cheesman Park
566,75.0,Entire guest suite,1.0,1.0,2.0,Hale
567,99.0,Private room in residential home,2.0,2.0,2.0,Washington Park West
568,100.0,Entire condominium (condo),2.0,2.0,3.0,CBD
569,182.0,Entire townhouse,1.0,1.0,1.0,Sloan Lake
570,67.0,Entire condominium (condo),1.0,1.0,1.0,Capitol Hill
571,400.0,Entire residential home,4.0,3.5,4.0,Whittier
572,79.0,Entire condominium (condo),1.0,1.0,1.0,CBD
573,230.0,Entire bungalow,3.0,2.0,3.0,Highland
574,89.0,Private room in residential home,1.0,1.0,1.0,Northeast Park Hill
575,79.0,Entire condominium (condo),1.0,1.0,1.0,CBD
576,129.0,Entire residential home,2.0,2.5,6.0,Gateway - Green Valley Ranch
577,213.0,Entire bungalow,2.0,2.0,2.0,Berkeley
578,101.0,Private room in bed and breakfast,1.0,1.0,1.0,Speer
579,400.0,Entire townhouse,3.0,4.0,3.0,Five Points
580,137.0,Entire guesthouse,1.0,1.0,1.0,Cheesman Park
581,253.0,Entire residential home,2.0,1.0,2.0,Lincoln Park
582,120.0,Entire rental unit,2.0,1.0,2.0,Capitol Hill
583,147.0,Entire guest suite,2.0,1.0,3.0,Sloan Lake
584,152.0,Entire rental unit,2.0,1.0,2.0,Five Points
585,70.0,Entire residential home,1.0,1.0,1.0,Virginia Village
586,103.0,Entire rental unit,1.0,1.0,1.0,City Park
587,129.0,Entire guesthouse,1.0,1.0,3.0,Regis
588,225.0,Entire residential home,3.0,2.5,3.0,University Park
589,88.0,Entire loft,1.0,1.0,1.0,Union Station
590,145.0,Private room in residential home,1.0,1.5,1.0,Platt Park
591,56.0,Private room in residential home,1.0,1.0,1.0,Northeast Park Hill
593,400.0,Entire residential home,5.0,4.5,6.0,Hilltop
595,103.0,Entire rental unit,1.0,1.0,1.0,Baker
596,155.0,Entire condominium (condo),2.0,1.0,3.0,Jefferson Park
598,40.0,Private room in loft,1.0,1.0,1.0,Speer
599,249.0,Entire residential home,2.0,2.5,2.0,Stapleton
600,150.0,Entire condominium (condo),1.0,1.0,1.0,Union Station
601,199.0,Entire townhouse,3.0,1.0,4.0,Speer
602,306.0,Entire residential home,5.0,2.5,5.0,City Park West
603,127.0,Entire residential home,2.0,1.0,3.0,Ruby Hill
604,155.0,Entire loft,1.0,1.0,1.0,Union Station
605,370.0,Entire residential home,3.0,2.0,3.0,Five Points
607,64.0,Entire rental unit,1.0,1.0,1.0,West Colfax
608,74.0,Private room in condominium (condo),1.0,1.0,1.0,Belcaro
609,95.0,Entire residential home,1.0,1.0,1.0,Sunnyside
610,177.0,Entire condominium (condo),2.0,2.0,2.0,Union Station
611,87.0,Entire guest suite,1.0,1.0,1.0,Chaffee Park
612,132.0,Entire guesthouse,1.0,1.0,1.0,Sunnyside
613,329.0,Entire residential home,4.0,2.0,7.0,Baker
614,50.0,Private room in residential home,1.0,1.0,0.0,Cole
615,150.0,Entire residential home,2.0,1.0,2.0,Northeast Park Hill
616,185.0,Entire guesthouse,1.0,1.0,2.0,Highland
617,242.0,Entire townhouse,1.0,1.5,3.0,Sloan Lake
618,115.0,Entire rental unit,1.0,1.0,1.0,Sunnyside
619,60.0,Private room in townhouse,1.0,1.5,1.0,Five Points
620,75.0,Entire townhouse,2.0,1.0,2.0,Washington Park West
621,339.0,Entire townhouse,3.0,2.0,8.0,Jefferson Park
622,134.0,Entire condominium (condo),1.0,1.0,1.0,Union Station
623,65.0,Private room in residential home,1.0,1.0,1.0,Cole
625,90.0,Private room in residential home,1.0,1.0,1.0,Northeast Park Hill
626,99.0,Entire rental unit,1.0,1.0,1.0,West Highland
627,120.0,Entire condominium (condo),1.0,1.0,1.0,City Park
628,153.0,Entire rental unit,1.0,1.0,1.0,Five Points
629,87.0,Private room in townhouse,1.0,1.0,1.0,City Park West
630,89.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
631,325.0,Entire residential home,4.0,3.5,4.0,Sloan Lake
632,180.0,Entire condominium (condo),1.0,1.0,1.0,CBD
633,218.0,Entire townhouse,2.0,2.5,2.0,Five Points
634,222.0,Entire condominium (condo),2.0,2.0,2.0,Cheesman Park
635,90.0,Entire guesthouse,2.0,1.0,2.0,Five Points
636,262.0,Entire townhouse,2.0,1.5,3.0,Five Points
637,207.0,Entire bungalow,3.0,2.0,3.0,University
639,80.0,Entire residential home,1.0,1.0,1.0,City Park West
640,86.0,Entire guest suite,1.0,1.0,1.0,University
641,63.0,Entire guest suite,2.0,1.0,2.0,Rosedale
642,102.0,Entire residential home,2.0,1.0,2.0,University Hills
643,270.0,Entire residential home,3.0,2.0,4.0,Berkeley
644,778.0,Entire residential home,2.0,1.0,3.0,University Hills
645,58.0,Private room in residential home,1.0,1.0,1.0,Baker
646,128.0,Private room in bed and breakfast,1.0,1.0,1.0,Baker
647,110.0,Private room in bungalow,1.0,1.0,1.0,Whittier
648,115.0,Entire rental unit,2.0,1.0,3.0,Capitol Hill
650,50.0,Private room in residential home,1.0,1.0,1.0,Whittier
651,112.0,Entire guest suite,1.0,1.0,2.0,Barnum
652,49.0,Private room in residential home,1.0,1.5,1.0,Gateway - Green Valley Ranch
654,69.0,Entire condominium (condo),1.0,1.0,1.0,Capitol Hill
655,406.0,Entire residential home,3.0,2.0,3.0,Cherry Creek
656,101.0,Entire guest suite,1.0,1.0,1.0,Overland
657,89.0,Entire rental unit,2.0,1.0,2.0,Cheesman Park
658,129.0,Entire guest suite,2.0,1.0,3.0,Berkeley
659,84.0,Entire guest suite,1.0,1.0,1.0,Whittier
660,85.0,Entire townhouse,2.0,2.5,2.0,Indian Creek
661,56.0,Private room in bungalow,1.0,1.0,1.0,Cole
662,85.0,Entire guest suite,1.0,1.0,1.0,Hale
663,175.0,Entire bungalow,3.0,2.0,3.0,Globeville
664,50.0,Private room in residential home,2.0,1.0,2.0,Regis
665,246.0,Entire residential home,5.0,3.5,5.0,Stapleton
666,118.0,Entire townhouse,2.0,1.0,2.0,Sloan Lake
667,173.0,Entire rental unit,1.0,1.0,1.0,Capitol Hill
668,175.0,Entire residential home,1.0,1.0,2.0,Baker
669,900.0,Entire residential home,5.0,4.5,5.0,Sloan Lake
670,202.0,Entire bungalow,2.0,1.0,2.0,Villa Park
671,24.0,Private room in condominium (condo),1.0,1.0,1.0,Hampden
672,148.0,Entire guest suite,1.0,1.0,1.0,Sunnyside
673,132.0,Entire rental unit,1.0,1.0,1.0,North Capitol Hill
674,536.0,Entire residential home,5.0,2.0,8.0,Highland
675,99.0,Entire residential home,2.0,1.0,3.0,South Park Hill
676,230.0,Entire residential home,2.0,2.0,3.0,Highland
677,129.0,Entire residential home,3.0,2.5,3.0,Gateway - Green Valley Ranch
678,149.0,Entire residential home,2.0,2.0,2.0,Athmar Park
679,228.0,Entire condominium (condo),2.0,1.0,2.0,Cheesman Park
680,206.0,Entire rental unit,3.0,2.0,3.0,Union Station
681,115.0,Entire rental unit,2.0,1.0,2.0,Capitol Hill
682,77.0,Entire rental unit,2.0,1.0,2.0,Clayton
683,278.0,Entire residential home,3.0,3.0,3.0,Whittier
684,60.0,Private room in townhouse,2.0,1.0,3.0,Platt Park
685,293.0,Entire residential home,2.0,1.5,2.0,West Highland
686,289.0,Entire residential home,3.0,2.0,3.0,Baker
687,750.0,Entire residential home,2.0,2.5,2.0,Highland
688,125.0,Entire guest suite,1.0,1.0,1.0,Five Points
689,125.0,Entire rental unit,1.0,1.0,1.0,Lincoln Park
690,158.0,Entire guest suite,1.0,1.0,1.0,Capitol Hill
692,300.0,Entire townhouse,2.0,2.5,2.0,Five Points
693,74.0,Entire guest suite,1.0,1.0,1.0,Sloan Lake
694,116.0,Entire guest suite,1.0,1.0,3.0,Platt Park
695,93.0,Entire condominium (condo),2.0,1.0,2.0,Capitol Hill
696,88.0,Entire condominium (condo),2.0,1.0,2.0,Five Points
697,153.0,Entire rental unit,1.0,1.0,1.0,Congress Park
698,75.0,Private room in residential home,1.0,1.0,1.0,Virginia Village
699,118.0,Entire residential home,3.0,2.0,3.0,Whittier
700,350.0,Entire loft,1.0,1.0,1.0,Union Station
701,71.0,Private room in residential home,1.0,1.0,1.0,University
702,174.0,Private room in townhouse,1.0,1.5,3.0,West Colfax
703,75.0,Private room in residential home,1.0,1.0,1.0,Stapleton
704,119.0,Entire townhouse,2.0,1.0,3.0,Washington Park West
705,218.0,Entire guesthouse,2.0,1.0,2.0,Whittier
706,85.0,Entire townhouse,1.0,1.0,2.0,Baker
707,79.0,Entire condominium (condo),1.0,1.0,2.0,CBD
708,439.0,Entire townhouse,2.0,1.5,5.0,West Colfax
709,350.0,Entire residential home,3.0,2.0,3.0,Jefferson Park
711,132.0,Entire guesthouse,1.0,1.0,2.0,West Highland
713,101.0,Entire guest suite,1.0,1.0,1.0,Capitol Hill
714,110.0,Entire residential home,1.0,1.0,2.0,Lincoln Park
715,90.0,Entire condominium (condo),2.0,1.0,2.0,Five Points
716,99.0,Entire condominium (condo),2.0,1.0,2.0,Union Station
717,155.0,Entire residential home,1.0,1.0,2.0,Berkeley
718,224.0,Entire townhouse,2.0,2.0,2.0,Five Points
719,155.0,Entire guest suite,2.0,1.0,2.0,Cheesman Park
721,125.0,Entire townhouse,2.0,1.0,2.0,Highland
722,79.0,Private room in residential home,1.0,1.0,1.0,Platt Park
723,107.0,Entire residential home,1.0,1.0,1.0,Platt Park
724,260.0,Entire residential home,4.0,2.0,5.0,Highland
725,50.0,Entire rental unit,1.0,1.0,1.0,Baker
726,120.0,Entire residential home,3.0,1.0,3.0,Washington Park
727,99.0,Entire townhouse,2.0,1.0,2.0,Clayton
728,164.0,Entire guesthouse,1.0,1.0,2.0,Berkeley
729,60.0,Entire condominium (condo),1.0,1.0,1.0,City Park West
730,172.0,Entire residential home,2.0,1.0,2.0,Lincoln Park
731,100.0,Entire condominium (condo),1.0,1.0,1.0,CBD
732,70.0,Private room in guest suite,2.0,1.0,2.0,Speer
733,277.0,Entire townhouse,2.0,2.0,2.0,Baker
734,711.0,Entire residential home,6.0,3.0,6.0,Sloan Lake
735,625.0,Entire townhouse,2.0,1.0,2.0,Sunnyside
736,132.0,Entire guesthouse,1.0,1.0,2.0,Congress Park
737,406.0,Entire residential home,3.0,2.5,3.0,Stapleton
738,238.0,Entire bungalow,2.0,1.0,2.0,Chaffee Park
739,413.0,Entire townhouse,2.0,2.5,2.0,City Park West
740,73.0,Entire townhouse,1.0,1.0,1.0,Chaffee Park
741,308.0,Entire townhouse,3.0,3.0,5.0,Five Points
742,87.0,Entire guest suite,1.0,1.0,1.0,Lincoln Park
743,319.0,Entire rental unit,3.0,2.0,5.0,City Park West
744,235.0,Entire bungalow,4.0,2.0,4.0,West Colfax
745,60.0,Entire condominium (condo),1.0,1.0,1.0,Hale
746,35.0,Private room in bungalow,1.0,1.0,1.0,Clayton
748,33.0,Private room in bungalow,1.0,1.0,1.0,Clayton
749,50.0,Private room in residential home,1.0,1.0,1.0,Montbello
750,90.0,Private room in residential home,2.0,1.0,2.0,Gateway - Green Valley Ranch
751,100.0,Entire residential home,3.0,1.0,4.0,Sunnyside
752,135.0,Entire guesthouse,1.0,1.0,2.0,Speer
753,399.0,Entire condominium (condo),2.0,1.0,2.0,Cheesman Park
754,72.0,Private room in residential home,1.0,1.0,1.0,Baker
755,95.0,Entire cottage,1.0,1.0,1.0,Berkeley
756,113.0,Entire guesthouse,1.0,1.0,2.0,Platt Park
757,195.0,Entire rental unit,1.0,1.0,1.0,Union Station
758,194.0,Entire rental unit,1.0,1.0,1.0,CBD
759,98.0,Entire guesthouse,1.0,1.0,2.0,Cole
760,130.0,Entire residential home,1.0,1.0,1.0,Sunnyside
761,218.0,Entire guesthouse,2.0,1.0,2.0,Capitol Hill
762,76.0,Entire rental unit,1.0,1.0,2.0,Baker
763,79.0,Entire rental unit,1.0,1.0,2.0,Baker
764,129.0,Entire residential home,2.0,1.0,3.0,Cory - Merrill
765,105.0,Entire condominium (condo),2.0,1.5,3.0,CBD
766,48.0,Entire guesthouse,1.0,1.0,1.0,Whittier
767,70.0,Private room in bungalow,1.0,1.0,1.0,Washington Park
768,125.0,Private room in guest suite,1.0,2.0,1.0,Washington Park West
769,64.0,Entire guest suite,1.0,1.0,1.0,South Park Hill
770,25.0,Private room in residential home,1.0,1.5,1.0,University Hills
771,110.0,Entire condominium (condo),1.0,1.0,1.0,Union Station
772,125.0,Private room in guest suite,1.0,1.0,1.0,Washington Park West
773,338.0,Entire residential home,4.0,2.0,5.0,West Colfax
774,245.0,Entire residential home,3.0,2.0,3.0,West Highland
775,286.0,Entire townhouse,2.0,2.0,1.0,Capitol Hill
776,350.0,Entire loft,1.0,1.0,1.0,CBD
777,214.0,Entire townhouse,2.0,2.0,2.0,Sunnyside
778,300.0,Private room in residential home,1.0,1.0,1.0,Cory - Merrill
779,177.0,Entire loft,1.0,1.0,2.0,Whittier
780,119.0,Entire guest suite,2.0,1.0,2.0,West Highland
782,136.0,Entire serviced apartment,1.0,1.0,1.0,Union Station
783,100.0,Entire guesthouse,1.0,1.0,1.0,Regis
784,50.0,Private room in townhouse,1.0,1.0,1.0,DIA
785,250.0,Entire loft,2.0,1.5,2.0,Five Points
786,84.0,Private room in guest suite,1.0,2.0,1.0,City Park West
787,355.0,Entire townhouse,2.0,3.0,2.0,Jefferson Park
788,150.0,Private room in residential home,2.0,2.0,12.0,Cole
789,130.0,Entire condominium (condo),1.0,1.0,1.0,CBD
790,80.0,Entire condominium (condo),1.0,1.0,1.0,Virginia Village
791,135.0,Entire condominium (condo),2.0,2.0,2.0,CBD
792,174.0,Entire residential home,2.0,2.5,2.0,West Colfax
793,227.0,Entire condominium (condo),1.0,1.0,1.0,CBD
794,309.0,Entire residential home,3.0,2.0,3.0,West Highland
795,200.0,Entire residential home,2.0,2.0,2.0,Villa Park
796,55.0,Private room in bungalow,1.0,1.0,2.0,Sunnyside
797,142.0,Entire residential home,2.0,2.0,2.0,West Highland
798,169.0,Entire townhouse,2.0,1.0,3.0,Speer
799,83.0,Entire guest suite,1.0,1.0,2.0,Sloan Lake
800,72.0,Entire rental unit,2.0,1.0,2.0,Gateway - Green Valley Ranch
801,92.0,Entire rental unit,2.0,2.0,2.0,Washington Park West
802,120.0,Entire condominium (condo),2.0,1.0,2.0,Capitol Hill
803,80.0,Entire rental unit,1.0,1.0,1.0,Capitol Hill
804,71.0,Entire residential home,1.0,1.0,1.0,Stapleton
805,225.0,Entire residential home,4.0,2.0,4.0,Virginia Village
806,122.0,Entire townhouse,2.0,1.0,2.0,Sloan Lake
807,51.0,Private room in residential home,1.0,1.0,1.0,Clayton
808,144.0,Entire rental unit,1.0,1.0,1.0,Five Points
809,335.0,Private room in townhouse,2.0,1.5,5.0,West Colfax
810,70.0,Entire rental unit,1.0,1.0,1.0,Capitol Hill
811,99.0,Entire rental unit,2.0,1.0,2.0,Ruby Hill
812,90.0,Private room in condominium (condo),1.0,1.0,1.0,CBD
813,95.0,Private room in condominium (condo),1.0,1.0,1.0,CBD
814,40.0,Private room in condominium (condo),1.0,1.0,1.0,Hampden South
815,149.0,Entire townhouse,1.0,1.5,1.0,Five Points
816,89.0,Entire guest suite,1.0,1.0,1.0,Congress Park
817,106.0,Entire bungalow,1.0,1.0,1.0,Berkeley
818,615.0,Entire bungalow,4.0,2.0,6.0,Rosedale
819,132.0,Entire townhouse,1.0,1.0,2.0,Jefferson Park
820,50.0,Private room in residential home,1.0,1.0,1.0,Mar Lee
821,135.0,Entire residential home,3.0,1.0,3.0,City Park West
822,120.0,Entire residential home,1.0,1.0,2.0,Clayton
823,457.0,Entire townhouse,3.0,2.5,6.0,Five Points
824,179.0,Entire rental unit,1.0,1.0,3.0,Speer
825,408.0,Entire bungalow,3.0,2.0,3.0,City Park
827,91.0,Entire townhouse,2.0,1.0,2.0,Northeast Park Hill
828,115.0,Entire townhouse,1.0,1.0,1.0,Sunnyside
829,78.0,Entire residential home,2.0,1.0,2.0,Barnum
830,103.0,Entire guest suite,1.0,1.0,1.0,East Colfax
831,131.0,Entire bungalow,2.0,1.0,3.0,West Colfax
832,391.0,Entire residential home,4.0,3.5,8.0,University Park
833,100.0,Private room in townhouse,1.0,1.0,1.0,Highland
834,85.0,Entire townhouse,2.0,2.5,3.0,Highland
835,200.0,Entire rental unit,2.0,2.0,3.0,Union Station
836,79.0,Entire guest suite,1.0,1.0,2.0,Platt Park
837,199.0,Entire residential home,2.0,1.0,3.0,Whittier
838,119.0,Entire rental unit,1.0,1.0,2.0,Speer
839,80.0,Private room in townhouse,1.0,1.0,1.0,Chaffee Park
840,56.0,Private room in condominium (condo),1.0,1.0,1.0,Capitol Hill
841,74.0,Entire guest suite,1.0,1.0,1.0,Baker
842,129.0,Entire rental unit,1.0,1.0,1.0,South Park Hill
843,68.0,Entire guest suite,1.0,1.0,1.0,Athmar Park
844,811.0,Entire condominium (condo),3.0,2.5,8.0,CBD
845,86.0,Entire rental unit,1.0,1.0,2.0,Hampden South
847,90.0,Entire residential home,3.0,1.0,3.0,Gateway - Green Valley Ranch
848,195.0,Entire guesthouse,1.0,1.0,2.0,Whittier
849,124.0,Entire loft,1.0,1.0,1.0,Cole
850,177.0,Entire condominium (condo),2.0,2.0,2.0,Belcaro
851,183.0,Entire residential home,1.0,1.0,1.0,Berkeley
852,80.0,Private room,1.0,1.0,1.0,CBD
853,31.0,Private room in townhouse,1.0,1.5,0.0,Mar Lee
854,30.0,Private room in townhouse,1.0,1.5,0.0,Ruby Hill
